σz	Ms
-7.49E+01	4610.667595
-7.50E+01	4614.013756
-7.51E+01	4617.358119
-7.52E+01	4620.700406
-7.53E+01	4624.041195
-7.54E+01	4627.379925
-7.55E+01	4630.716888
-7.56E+01	4634.052094
-7.57E+01	4637.385549
-7.58E+01	4640.716977
-7.59E+01	4644.046956
-7.60E+01	4647.374924
-7.61E+01	4650.70089
-7.62E+01	4654.02543
-7.63E+01	4657.347983
-7.64E+01	4660.668557
-7.65E+01	4663.987445
-7.66E+01	4667.304653
-7.67E+01	4670.620191
-7.68E+01	4673.933782
-7.69E+01	4677.245717
-7.70E+01	4680.555719
-7.71E+01	4683.864082
-7.72E+01	4687.170528
-7.73E+01	4690.47535
-7.74E+01	4693.778554
-7.75E+01	4697.07958
-7.76E+01	4700.379289
-7.77E+01	4703.677119
-7.78E+01	4706.973078
-7.79E+01	4710.267173
-7.80E+01	4713.559697
-7.81E+01	4716.850656
-7.82E+01	4720.139774
-7.83E+01	4723.427058
-7.84E+01	4726.7128
-7.85E+01	4729.996438
-7.86E+01	4733.278834
-7.87E+01	4736.559141
-7.88E+01	4739.837935
-7.89E+01	4743.114939
-7.90E+01	4746.39016
-7.91E+01	4749.663891
-7.92E+01	4752.935853
-7.93E+01	4756.206054
-7.94E+01	4759.474501
-7.95E+01	4762.741201
-7.96E+01	4766.006447
-7.97E+01	4769.26996
-7.98E+01	4772.531747
-7.99E+01	4775.791816
-8.00E+01	4779.050173
-8.01E+01	4782.306826
-8.02E+01	4785.561781
-8.03E+01	4788.815331
-8.04E+01	4792.066912
-8.05E+01	4795.317102
-8.06E+01	4798.565336
-8.07E+01	4801.812193
-8.08E+01	4805.057109
-8.09E+01	4808.30066
-8.10E+01	4811.542284
-8.11E+01	4814.782558
-8.12E+01	4818.020917
-8.13E+01	4821.25794
-8.14E+01	4824.493062
-8.15E+01	4827.726576
-8.16E+01	4830.958487
-8.17E+01	4834.188803
-8.18E+01	4837.417531
-8.19E+01	4840.644677
-8.20E+01	4843.869961
-8.21E+01	4847.093963
-8.22E+01	4850.316117
-8.23E+01	4853.536716
-8.24E+01	4856.755765
-8.25E+01	4859.972986
-8.26E+01	4863.18867
-8.27E+01	4866.402826
-8.28E+01	4869.615458
-8.29E+01	4872.826574
-8.30E+01	4876.035893
-8.31E+01	4879.243709
-8.32E+01	4882.449741
-8.33E+01	4885.654569
-8.34E+01	4888.857625
-8.35E+01	4892.058917
-8.36E+01	4895.258737
-8.37E+01	4898.457091
-8.38E+01	4901.653987
-8.39E+01	4904.849142
-8.40E+01	4908.042564
-8.41E+01	4911.234832
-8.42E+01	4914.425093
-8.43E+01	4917.614212
-8.44E+01	4920.801335
-8.45E+01	4923.98733
-8.46E+01	4927.171628
-8.47E+01	4930.354235
-8.48E+01	4933.535445
-8.49E+01	4936.714977
-8.50E+01	4939.893124
-8.51E+01	4943.069604
-8.52E+01	4946.244712
-8.53E+01	4949.418165
-8.54E+01	4952.58997
-8.55E+01	4955.760419
-8.56E+01	4958.929233
-8.57E+01	4962.096703
-8.58E+01	4965.262549
-8.59E+01	4968.426776
-8.60E+01	4971.589677
-8.61E+01	4974.750972
-8.62E+01	4977.910666
-8.63E+01	4981.069052
-8.64E+01	4984.225848
-8.65E+01	4987.381061
-8.66E+01	4990.534984
-8.67E+01	4993.687334
-8.68E+01	4996.838118
-8.69E+01	4999.987342
-8.70E+01	5003.13501
-8.71E+01	5006.281418
-8.72E+01	5009.426281
-8.73E+01	5012.569607
-8.74E+01	5015.7114
-8.75E+01	5018.851667
-8.76E+01	5021.990701
-8.77E+01	5025.12822
-8.78E+01	5028.264228
-8.79E+01	5031.398733
-8.80E+01	5034.531739
-8.81E+01	5037.663252
-8.82E+01	5040.793277
-8.83E+01	5043.92182
-8.84E+01	5047.049175
-8.85E+01	5050.17477
-8.86E+01	5053.299188
-8.87E+01	5056.421858
-8.88E+01	5059.543361
-8.89E+01	5062.663415
-8.90E+01	5065.781737
-8.91E+01	5068.898909
-8.92E+01	5072.014359
-8.93E+01	5075.12867
-8.94E+01	5078.24127
-8.95E+01	5081.352741
-8.96E+01	5084.462512
-8.97E+01	5087.570877
-8.98E+01	5090.678129
-8.99E+01	5093.783697
-9.00E+01	5096.887874
-9.01E+01	5099.990666
-9.02E+01	5103.091789
-9.03E+01	5106.191826
-9.04E+01	5109.290493
-9.05E+01	5112.387507
-9.06E+01	5115.483162
-9.07E+01	5118.577462
-9.08E+01	5121.670414
-9.09E+01	5124.762021
-9.10E+01	5127.852001
-9.11E+01	5130.940648
-9.12E+01	5134.027966
-9.13E+01	5137.11396
-9.14E+01	5140.198348
-9.15E+01	5143.281711
-9.16E+01	5146.363476
-9.17E+01	5149.44365
-9.18E+01	5152.522814
-9.19E+01	5155.600396
-9.20E+01	5158.67669
-9.21E+01	5161.751411
-9.22E+01	5164.824854
-9.23E+01	5167.897024
-9.24E+01	5170.967925
-9.25E+01	5174.037274
-9.26E+01	5177.105075
-9.27E+01	5180.171911
-9.28E+01	5183.23721
-9.29E+01	5186.300975
-9.30E+01	5189.363791
-9.31E+01	5192.424793
-9.32E+01	5195.484856
-9.33E+01	5198.543405
-9.34E+01	5201.600444
-9.35E+01	5204.656269
-9.36E+01	5207.710884
-9.37E+01	5210.764004
-9.38E+01	5213.815633
-9.39E+01	5216.866067
-9.40E+01	5219.91531
-9.41E+01	5222.963076
-9.42E+01	5226.009661
-9.43E+01	5229.05478
-9.44E+01	5232.098436
-9.45E+01	5235.140925
-9.46E+01	5238.182251
-9.47E+01	5241.222129
-9.48E+01	5244.260563
-9.49E+01	5247.297849
-9.50E+01	5250.3337
-9.51E+01	5253.368122
-9.52E+01	5256.401408
-9.53E+01	5259.433274
-9.54E+01	5262.464014
-9.55E+01	5265.493342
-9.56E+01	5268.521554
-9.57E+01	5271.548072
-9.58E+01	5274.573484
-9.59E+01	5277.597792
-9.60E+01	5280.62042
-9.61E+01	5283.641954
-9.62E+01	5286.662399
-9.63E+01	5289.681178
-9.64E+01	5292.698876
-9.65E+01	5295.715207
-9.66E+01	5298.730466
-9.67E+01	5301.744367
-9.68E+01	5304.756624
-9.69E+01	5307.768113
-9.70E+01	5310.777967
-9.71E+01	5313.78677
-9.72E+01	5316.794238
-9.73E+01	5319.800374
-9.74E+01	5322.805182
-9.75E+01	5325.808667
-9.76E+01	5328.811124
-9.77E+01	5331.812266
-9.78E+01	5334.812098
-9.79E+01	5337.810624
-9.80E+01	5340.807848
-9.81E+01	5343.804066
-9.82E+01	5346.7987
-9.83E+01	5349.792335
-9.84E+01	5352.784394
-9.85E+01	5355.775464
-9.86E+01	5358.765258
-9.87E+01	5361.753779
-9.88E+01	5364.741324
